franck burlot,ngoc-quan pham,The QT21 Combined Machine Translation System for English to Latvian,2017
franck burlot,hermann ney,The QT21 Combined Machine Translation System for English to Latvian,2017
franck burlot,ondrej bojar,The QT21 Combined Machine Translation System for English to Latvian,2017
franck burlot,valters sics,The QT21 Combined Machine Translation System for English to Latvian,2017
mehdi mhalla,dan browne,Generalized Flow and Determinism in Measurement-based Quantum Computation,2007
mehdi mhalla,simon perdrix,Generalized Flow and Determinism in Measurement-based Quantum Computation,2007
feng luo,rik sarkar,Greedy routing with guaranteed delivery using Ricci flows,2009
feng luo,wei zeng,Resilient Routing for Sensor Networks Using Hyperbolic Embedding of Universal Covering Space,2010
feng luo,xianfeng gu,Greedy routing with guaranteed delivery using Ricci flows,2009
feng luo,xiaotian yin,Greedy routing with guaranteed delivery using Ricci flows,2009
fabian neuhaus,alan ruttenberg,A strategy for building neuroanatomy ontologies.,2012
fabian neuhaus,james armstrong,A strategy for building neuroanatomy ontologies.,2012
fabian neuhaus,gregory jefferis,A strategy for building neuroanatomy ontologies.,2012
pamela dicks,helen pain,A trial of an iPad intervention targeting social communication skills in children with autism,2015
pamela dicks,juliet scott-barrett,A trial of an iPad intervention targeting social communication skills in children with autism,2015
pamela dicks,anne o'hare,A trial of an iPad intervention targeting social communication skills in children with autism,2015
pamela dicks,alexandra petrou,A trial of an iPad intervention targeting social communication skills in children with autism,2015
liliana bounegru,nikos sarris,A System for Synergistically Structuring News Content from Traditional Media and the Blogosphere,2011
liliana bounegru,vasilis tountopoulos,A System for Synergistically Structuring News Content from Traditional Media and the Blogosphere,2011
liliana bounegru,georgios petasis,A System for Synergistically Structuring News Content from Traditional Media and the Blogosphere,2011
liliana bounegru,eric karstens,A System for Synergistically Structuring News Content from Traditional Media and the Blogosphere,2011
liliana bounegru,liliana bounegru,A System for Synergistically Structuring News Content from Traditional Media and the Blogosphere,2011
liliana bounegru,jean-michel renders,A System for Synergistically Structuring News Content from Traditional Media and the Blogosphere,2011
liliana bounegru,guillaume jacquet,A System for Synergistically Structuring News Content from Traditional Media and the Blogosphere,2011
er holt,alexander holt,Natural Language for Hardware Verification: Semantic Interpretation and Model Checking,1999
er holt,er holt,Natural Language for Hardware Verification: Semantic Interpretation and Model Checking,1999
k. denby,robert poole,Adaptation of anaerobic cultures of Escherichia coli K-12 in response to environmental trimethylamine-N-oxide,2015
k. denby,guido sanguinetti,Adaptation of anaerobic cultures of Escherichia coli K-12 in response to environmental trimethylamine-N-oxide,2015
k. denby,e. crick,Adaptation of anaerobic cultures of Escherichia coli K-12 in response to environmental trimethylamine-N-oxide,2015
l. ruden,benjamin bach,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,2017
l. ruden,jean-daniel fekete,Magnostics: Image-Based Search of Interesting Matrix Views for Guided Network Exploration,2017
anna esposito,ferdinand fuhrmann,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,alessandro vinciarelli,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,elmer gilmartin,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,marco cristani,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,maria koutsombogera,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,rene kaiser,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,steve renals,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,francesca bonin,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
anna esposito,giuseppe riccardi,"Open Challenges in Modelling, Analysis and Synthesis of Human Behaviour in Human--Human and Human--Machine Interactions",2015
daniel reijsbergen,daniel reijsbergen,Patch-based modelling of city-centre bus movement with phase-type distributions,2014
daniel reijsbergen,cheng feng,Moment-based Probabilistic Prediction of Bike Availability for Bike-Sharing Systems,2016
daniel reijsbergen,jane hillston,Moment-based Probabilistic Prediction of Bike Availability for Bike-Sharing Systems,2016
qiang tang,bing wang,Efficient Encrypted Keyword Search for Multi-user Data Sharing,2016
qiang tang,aggelos kiayias,"Graded Encryption, or How to Play ""Who Wants To Be A Millionaire?"" Distributively",2014
yoram bachrach,filip radlinski,Building a personalized tourist attraction recommender system using crowdsourcing,2014
yoram bachrach,vijay sharma,Building a personalized tourist attraction recommender system using crowdsourcing,2014
yoram bachrach,john guiver,"Students, Teachers, Exams and MOOCs: Predicting and Optimizing Attainment in Web-Based Education Using a Probabilistic Graphical Model",2014
yoram bachrach,bar shalem,"Students, Teachers, Exams and MOOCs: Predicting and Optimizing Attainment in Web-Based Education Using a Probabilistic Graphical Model",2014
yoram bachrach,peter key,Mechanism Design for Mixed Bidders,2016
yoram bachrach,michael armstrong,Building a personalized tourist attraction recommender system using crowdsourcing,2014
yoram bachrach,christopher bishop,"Students, Teachers, Exams and MOOCs: Predicting and Optimizing Attainment in Web-Based Education Using a Probabilistic Graphical Model",2014
d. gruen,t. kitching,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
d. gruen,alastair gill,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
d. gruen,michelle rowe,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
d. gruen,guiyang xin,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
d. gruen,f. courbin,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
d. gruen,m. gentile,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
d. gruen,amos storkey,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
d. gruen,d. witherick,IMAGE ANALYSIS FOR COSMOLOGY: RESULTS FROM THE GREAT10 STAR CHALLENGE,2013
liangxiu han,alex wohrer,Advanced Data Mining and Integration Research for Europe,2009
liangxiu han,jano hemert,Advanced Data Mining and Integration Research for Europe,2009
liangxiu han,amrey krause,Advanced Data Mining and Integration Research for Europe,2009
liangxiu han,gagarine yaikhom,Federated Enactment of Workflow Patterns,2010
liangxiu han,malcolm 	atkinson,A generic parallel processing model for facilitating data mining 	and integration,2011
liangxiu han,peter brezany,Advanced Data Mining and Integration Research for Europe,2009
liangxiu han,malcolm atkinson,Advanced Data Mining and Integration Research for Europe,2009
liangxiu han,austin tate,FireGrid: An e-infrastructure for next-generation emergency response support,2010
liangxiu han,george beckett,FireGrid: An e-infrastructure for next-generation emergency response support,2010
liangxiu han,ladislav hluchy,Advanced Data Mining and Integration Research for Europe,2009
liangxiu han,sung-han koo,FireGrid: An e-infrastructure for next-generation emergency response support,2010
liangxiu han,liangxiu han,Performance database: capturing data for optimizing distributed streaming workflows,2011
liangxiu han,jose torero-cullen,FireGrid: An e-infrastructure for next-generation emergency response support,2010
liangxiu han,chee liew,Federated Enactment of Workflow Patterns,2010
liangxiu han,murray cole,Performance database: capturing data for optimizing distributed streaming workflows,2011
eric laurier,a hudson-smith,The Haggle-O-Tron: design intervention in secondhand retail,2014
eric laurier,martin jode,The Haggle-O-Tron: design intervention in secondhand retail,2014
c. goble,s. decker,Theoretical and technological building blocks for an innovation accelerator,2012
c. goble,paul groth,Theoretical and technological building blocks for an innovation accelerator,2012
c. goble,martin harmelen,Theoretical and technological building blocks for an innovation accelerator,2012
jeremy bradley,samuel kounev,Providing Dependability and Resilience in the Cloud: Challenges and Opportunities,2012
jeremy bradley,vlastimil babka,Providing Dependability and Resilience in the Cloud: Challenges and Opportunities,2012
jeremy bradley,anton stefanek,Providing Dependability and Resilience in the Cloud: Challenges and Opportunities,2012
jeremy bradley,fabian brosig,Providing Dependability and Resilience in the Cloud: Challenges and Opportunities,2012
jeremy bradley,n.j. dingle,Extracting passage times from PEPA models with the HYDRA tool: A case study,2003
jeremy bradley,philipp reinecke,Providing Dependability and Resilience in the Cloud: Challenges and Opportunities,2012
jeremy bradley,ashok argent-katwala,Location-Aware Quality of Service Measurements for Service-Level Agreements,2008
jeremy bradley,kaustubh joshi,Providing Dependability and Resilience in the Cloud: Challenges and Opportunities,2012
jeremy bradley,jane hillston,Analysing distributed Internet worm attacks using continuous state-space approximation of process algebra models,2008
jeremy bradley,jeremy bradley,Analysing distributed Internet worm attacks using continuous state-space approximation of process algebra models,2008
christopher frauenberger,helen pain,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,nathaniel smith,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,wei chen,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,judith good,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,rachel menzies,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,sara bernardini,Social Communication between Virtual Characters and Children with 	Autism,2011
christopher frauenberger,mary foster,Social Communication between Virtual Characters and Children with 	Autism,2011
christopher frauenberger,annalu waller,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,katerina avramides,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,kaska porayska-pomsta,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,wendy keay-bright,Developing technology for autism: an interdisciplinary approach,2011
christopher frauenberger,alyssa alcorn,Supporting the design contributions of children with autism spectrum conditions,2012
marco tettamanti,keita endo,"Early development of the Drosophila mushroom bodies, brain centres for associative learning and memory",1997
marco tettamanti,kim kaiser,"Early development of the Drosophila mushroom bodies, brain centres for associative learning and memory",1997
marco tettamanti,david reichert,"Early development of the Drosophila mushroom bodies, brain centres for associative learning and memory",1997
marco tettamanti,james armstrong,"Early development of the Drosophila mushroom bodies, brain centres for associative learning and memory",1997
patrick healey,jon oberlander,Interactional Context in Graphical Communication,2002
patrick healey,simon garrod,Interactional Context in Graphical Communication,2002
mick jordan,malcolm atkinson,Defining and Handling Transient Fields in PJama,2001
mick jordan,tony printezis,Defining and Handling Transient Fields in PJama,2001
ruizhe huang,bastiaan boom,Supporting ground-truth annotation of image datasets using clustering,2012
ruizhe huang,ruizhe huang,Making pattern queries bounded in big graphs,2015
ruizhe huang,jiyin he,Supporting ground-truth annotation of image datasets using clustering,2012
johannes boer,mark rossum,Probability Distribution of Multiple Scattered Light Measured in Total Transmission,1994
johannes boer,ad lagendijk,Probability Distribution of Multiple Scattered Light Measured in Total Transmission,1994
audrey syme,scott milne,Strategies for teaching older people to use the World Wide Web,2005
audrey syme,j. goodman,Early user involvement in the development of information technology-related products for older people,2004
audrey syme,peter gregor,Looking for Help? Supporting Older Adults' Use of Computer Systems,2003
audrey syme,rosine eisma,Looking for Help? Supporting Older Adults' Use of Computer Systems,2003
wilfried post,guillaume lathoud,The AMI Meeting Corpus: A Pre-announcement,2006
wilfried post,agnes lisowska,The AMI Meeting Corpus: A Pre-announcement,2006
wilfried post,melissa kronenthal,The AMI Meeting Corpus: A Pre-announcement,2006
wilfried post,vasilis karaiskos,The AMI Meeting Corpus: A Pre-announcement,2006
wilfried post,sebastien bourban,The AMI Meeting Corpus: A Pre-announcement,2006
wilfried post,mike lincoln,The AMI Meeting Corpus: A Pre-announcement,2006
wilfried post,simone ashby,The AMI Meeting Corpus: A Pre-announcement,2006
wilfried post,dennis reidsma,The AMI Meeting Corpus: A Pre-announcement,2006
beth hockey,jean gawron,Compiling language models from a linguistically motivated unification grammar,2000
beth hockey,frankie james,Compiling language models from a linguistically motivated unification grammar,2000
beth hockey,elizabeth bratt,Compiling language models from a linguistically motivated unification grammar,2000
charles danoff,george brett,Building the Peeragogy Accelerator,2014
charles danoff,joseph corneli,Patterns of Peeragogy,2015
charles danoff,lisa macdonald,Patterns of Peeragogy,2015
charles danoff,suz burroughs,Building the Peeragogy Accelerator,2014
charles danoff,charlotte pierce,Patterns of Peeragogy,2015
charles danoff,jan herder,Building the Peeragogy Accelerator,2014
stuart ritchie,simon cox,Brain white matter structure and information processing speed in healthy older age,2015
stuart ritchie,john starr,Brain white matter structure and information processing speed in healthy older age,2015
stuart ritchie,stuart ritchie,Brain white matter structure and information processing speed in healthy older age,2015
stuart ritchie,susana munoz-maniega,Brain white matter structure and information processing speed in healthy older age,2015
stuart ritchie,amos storkey,Brain white matter structure and information processing speed in healthy older age,2015
stuart ritchie,mark bastin,Brain white matter structure and information processing speed in healthy older age,2015
ian osborne,malcolm atkinson,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ian osborne,david roure,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ian osborne,chris rusbridge,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ian osborne,lorna hughes,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ian osborne,paul jeffreys,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ian osborne,rob procter,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ian osborne,ron perrott,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
ian osborne,neil geddes,Century-of-Information Research (CIR): A Strategy for Research and Innovation in the Century of Information,2009
alexander kolesnikov,matthieu guillaumin,Closed-Form Approximate CRF Training for Scalable Image Segmentation,2014
alexander kolesnikov,christoph lampert,Closed-Form Approximate CRF Training for Scalable Image Segmentation,2014
alexander kolesnikov,vittorio ferrari,Closed-Form Approximate CRF Training for Scalable Image Segmentation,2014
s. eslami,john winn,The Shape Boltzmann Machine: A Strong Model of Object Shape,2014
s. eslami,christopher williams,A Generative Model for Parts-based Object Segmentation,2012
v. mertsiotakis,jane hillston,A Simple Time Scale Decomposition Technique for Stochastic Process Algebras,1995
georgios goumas,nuria pazos,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
georgios goumas,peter leitner,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
georgios goumas,amos storkey,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
georgios goumas,lei wang,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
georgios goumas,samuel fricker,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
gudmund grov,yuhui lin,The Use of Rippling to Automate Event-B Invariant Preservation Proofs,2012
gudmund grov,stephen muggleton,Typed meta-interpretive learning for proof strategies,2016
gudmund grov,alan smaill,Applying Lakatos-style reasoning to AI domains,2010
gudmund grov,colin farquhar,Typed meta-interpretive learning for proof strategies,2016
gudmund grov,ramin ramezani,Applying Lakatos-style reasoning to AI domains,2010
gudmund grov,markus guhe,Applying Lakatos-style reasoning to AI domains,2010
gudmund grov,andrew cropper,Typed meta-interpretive learning for proof strategies,2016
gudmund grov,iain whiteside,Towards Formal Proof Script Refactoring,2011
gudmund grov,gudmund grov,Automating change of representation for proofs in discrete mathematics,2015
gudmund grov,david aspinall,Towards Formal Proof Script Refactoring,2011
gudmund grov,alan bundy,An Outline of a Proposed System that Learns from Experts How to Discharge Proof Obligations Automatically,2009
patrick nolan,abraham arozena,Analysis of individual mouse activity in group housed animals of different inbred strains using a novel automated home cage analysis system.,2016
patrick nolan,rowland sillito,Analysis of individual mouse activity in group housed animals of different inbred strains using a novel automated home cage analysis system.,2016
patrick nolan,heather cater,Analysis of individual mouse activity in group housed animals of different inbred strains using a novel automated home cage analysis system.,2016
patrick nolan,gareth banks,Assessing mouse behaviour throughout the light/dark cycle using automated in-cage analysis tools,2017
patrick nolan,james armstrong,Analysis of individual mouse activity in group housed animals of different inbred strains using a novel automated home cage analysis system.,2016
patrick nolan,agisilaos chartsias,Analysis of individual mouse activity in group housed animals of different inbred strains using a novel automated home cage analysis system.,2016
elizabeth bratt,jean gawron,Building a robust dialogue system with limited data,2000
elizabeth bratt,frankie james,Compiling language models from a linguistically motivated unification grammar,2000
elizabeth bratt,john dowding,Building a robust dialogue system with limited data,2000
kwang-tsao shao,cigdem beyan,Natural swimming speed of Dascyllus reticulatus increases with water temperature,2015
kwang-tsao shao,yun-heh chen-burger,Overview of the Fish4Knowledge Project,2016
kwang-tsao shao,robert fisher,Natural swimming speed of Dascyllus reticulatus increases with water temperature,2015
larissa pschetz,elaine farrow,Generating Narratives from Personal Digital Data: Triptychs,2015
larissa pschetz,matthew aylett,Generating Narratives from Personal Digital Data: Triptychs,2015
larissa pschetz,jon oberlander,Dancing Robots,2014
lau yong,oliver watts,Combining Lightly-supervised Learning and User Feedback to Construct Andimprove a Statistical Parametric Speech Synthesizer for Malay,2015
zheng qiuhua,lin changting,Performance Evaluation for SDN Deployment: an Approach based on Stochastic Network Calculus,2016
zheng qiuhua,zhenyu wen,Performance Evaluation for SDN Deployment: an Approach based on Stochastic Network Calculus,2016
morteza sabetghadam,myungjin lee,AMP: A Better Multipath TCP for Data Center Networks,2017
paolo puggioni,miha pelko,Behavioral state differentially regulates input sensitivity and firing rates of motor cortex pyramidal neurons,2013
paolo puggioni,mark rossum,Behavioral state differentially regulates input sensitivity and firing rates of motor cortex pyramidal neurons,2013
paolo puggioni,clemens bouscein,Determining synaptic input properties from intra-cellular recordings in vivo,2012
chris walton,david dupplaw,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,alison richardson,I-Room: A Virtual Space for Intelligent Interaction,2010
chris walton,dilsun krl,An abstract machine model of dynamic module replacement,2000
chris walton,grant robertson,"Peer-to-Peer Experimentation in Protein Structure Prediction: an Architecture, Experiment and Initial Results",2007
chris walton,austin tate,I-Room: A Virtual Space for Intelligent Interaction,2010
chris walton,chris walton,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,ronny siebes,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,jeff dalton,I-Room: A Virtual Space for Intelligent Interaction,2010
chris walton,carles sierra,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,n. shadbolt,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
chris walton,yun-heh chen-burger,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,wamberto vasconcelos,A Lifecycle for Models of Large Multi-Agent Systems,2002
chris walton,j. agusti,A Lifecycle for Models of Large Multi-Agent Systems,2002
chris walton,paolo besana,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,x. quang,"Peer-to-Peer Experimentation in Protein Structure Prediction: an Architecture, Experiment and Initial Results",2007
chris walton,s. dasmahapatra,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
chris walton,martin harmelen,Open Knowledge: Coordinating Knowledge Sharing Through Peer--to--Peer Interaction,2008
chris walton,fausto giunchiglia,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,david robertson,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,david lambert,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,dave robertson,Flexible Multi-Agent Protocols,2002
chris walton,darren williams,I-Room: A Virtual Space for Intelligent Interaction,2010
chris walton,alan bundy,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
chris walton,spyros kotoulas,Models of Interaction as a Grounding for Peer to Peer Knowledge Sharing,2009
peter leitner,nuria pazos,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
peter leitner,amos storkey,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
peter leitner,lei wang,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
peter leitner,samuel fricker,BONSEYES: Platform for Open Development of Systems of Artificial Intelligence: Invited Paper,2017
l. blaney,jonathan abourbih,A Single-Significant-Digit Calculus for Semi-Automated Guesstimation,2010
l. blaney,alan bundy,A Single-Significant-Digit Calculus for Semi-Automated Guesstimation,2010
elizabeth elliot,fausto giunchiglia,Healthcare Data Safe Havens: Towards a Logical Architecture and Experiment Automation,2016
elizabeth elliot,malcolm atkinson,Healthcare Data Safe Havens: Towards a Logical Architecture and Experiment Automation,2016
elizabeth elliot,gabor bella,Healthcare Data Safe Havens: Towards a Logical Architecture and Experiment Automation,2016
elizabeth elliot,dave robertson,Healthcare Data Safe Havens: Towards a Logical Architecture and Experiment Automation,2016
elizabeth elliot,elizabeth elliot,Healthcare Data Safe Havens: Towards a Logical Architecture and Experiment Automation,2016
alessandro maccione,diego sona,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
alessandro maccione,simona ullo,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
alessandro maccione,cesar ramirez,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
alessandro maccione,albert encinas,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
alessandro maccione,francesca zanacchi,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
alessandro maccione,mark rossum,Sloppiness in spontaneously active neuronal networks,2015
alessandro maccione,martino sindaci,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
alessandro maccione,luca berdondini,"Changing dynamics of spontaneous waves during retinal development: a novel panretinal perspective achieved with the Active Pixel Sensor (APS) 4,096 electrodes array",2010
alessandro maccione,vittorio murino,"Unsupervised spike sorting for large scale, high density multielectrode arrays",2017
alessandro maccione,alessandro maccione,Sloppiness in spontaneously active neuronal networks,2015
c. seiculescu,babak falsafi,CCNoC: Specializing On-Chip Interconnects for Energy Efficiency in Cache-Coherent Servers,2012
c. seiculescu,g. micheli,CCNoC: Specializing On-Chip Interconnects for Energy Efficiency in Cache-Coherent Servers,2012
c. seiculescu,n.k. pour,CCNoC: Specializing On-Chip Interconnects for Energy Efficiency in Cache-Coherent Servers,2012
alberto sangiovanni-vincentelli,wayne wolf,Embedded Systems Education (Panel Session) (Abstract Only),2000
alberto sangiovanni-vincentelli,damal arvind,Embedded Systems Education (Panel Session) (Abstract Only),2000
onur mutlu,joel hestness,Kilo-NOC: a heterogeneous network-on-chip architecture for scalability and service guarantees,2011
christiaan heunen,martti karvonen,Monads on Dagger Categories,2016
christiaan heunen,hongseok yang,A Convenient Category for Higher-Order Probability Theory,2017
christiaan heunen,sam staton,A Convenient Category for Higher-Order Probability Theory,2017
dong wang,peter bell,Stochastic Pronunciation Modelling and Soft Match for Out-of-vocabulary Spoken Term Detection,2010
jafreezal jaafar,alan smaill,A fuzzy action selection method for virtual agent navigation in unknown virtual environments,2007
paul palmer,nathaniel smith,"Changing how Earth System Modelling is done to provide more useful information for decision making, science and society",2014
paul palmer,l. joppa,"Changing how Earth System Modelling is done to provide more useful information for decision making, science and society",2014
paul palmer,m. vanderwel,"Changing how Earth System Modelling is done to provide more useful information for decision making, science and society",2014
paul palmer,christopher bishop,"Changing how Earth System Modelling is done to provide more useful information for decision making, science and society",2014
dimitrios diochnos,fausto giunchiglia,SmartSociety  A Platform for Collaborative People-Machine Computation,2015
dimitrios diochnos,dimitrios diochnos,SmartOrch: An Adaptive Orchestration System for Human-Machine Collectives,2017
dimitrios diochnos,pavlos andreadis,SmartOrch: An Adaptive Orchestration System for Human-Machine Collectives,2017
dimitrios diochnos,daniele miorandi,SmartSociety  A Platform for Collaborative People-Machine Computation,2015
dimitrios diochnos,tommaso schiavinotto,SmartSociety  A Platform for Collaborative People-Machine Computation,2015
dimitrios diochnos,matei craciun,Agent Protocols for Social Computation,2015
dimitrios diochnos,iacopo carreras,SmartSociety  A Platform for Collaborative People-Machine Computation,2015
dimitrios diochnos,schahram dustdar,SmartSociety  A Platform for Collaborative People-Machine Computation,2015
dimitrios diochnos,zhenyu wen,SmartOrch: An Adaptive Orchestration System for Human-Machine Collectives,2017
achim jung,peter buneman,Using Powerdomains to Generalize Relational Databases,1991
james sweet,james sweet,RemIX: A Distributed Internet Exchange for Remote and Rural Networks,2016
james sweet,roger baig,RemIX: A Distributed Internet Exchange for Remote and Rural Networks,2016
james sweet,michael fourman,RemIX: A Distributed Internet Exchange for Remote and Rural Networks,2016
james sweet,peter buneman,RemIX: A Distributed Internet Exchange for Remote and Rural Networks,2016
james sweet,gordon hughes,RemIX: A Distributed Internet Exchange for Remote and Rural Networks,2016
giorgio metta,francesco nori,Quantitative Evaluation of Standing Stabilization Using Stiff and Compliant Actuators,2013
giorgio metta,jorhabib eljaik,Quantitative Evaluation of Standing Stabilization Using Stiff and Compliant Actuators,2013
isabel trancoso,phillip leon,Introduction to the Issue on Spoofing and Countermeasures for Automatic Speaker Verification,2017
isabel trancoso,junichi yamagishi,Introduction to the Issue on Spoofing and Countermeasures for Automatic Speaker Verification,2017
e. naffin,ludwig schmidt,Kinesin Heavy Chain Function in Drosophila Glial Cells Controls Neuronal Activity,2012
e. naffin,christian klambt,Kinesin Heavy Chain Function in Drosophila Glial Cells Controls Neuronal Activity,2012
polychronis xekalakis,nikolas ioannou,Autotuning Skeleton-Driven Optimizations for Transactional Worklist Applications,2012
polychronis xekalakis,marcelo cintra,Autotuning Skeleton-Driven Optimizations for Transactional Worklist Applications,2012
polychronis xekalakis,murray cole,Autotuning Skeleton-Driven Optimizations for Transactional Worklist Applications,2012
robert holton,robert holton,From SPA models to programs,1996
robert holton,jane hillston,From SPA models to programs,1996
nikolaos karvelas,aggelos kiayias,Efficient Proofs of Secure Erasure,2014
kuo jeffrey,kuo jeffrey,Kinematics-Based Estimation of Contact Constraints Using Only Proprioception,2016
kuo jeffrey,michael mistry,Kinematics-Based Estimation of Contact Constraints Using Only Proprioception,2016
kuo jeffrey,rustam stolkin,Kinematics-Based Estimation of Contact Constraints Using Only Proprioception,2016
kuo jeffrey,hsiu-chin lin,Kinematics-Based Estimation of Contact Constraints Using Only Proprioception,2016
kuo jeffrey,vijayanand nagarajan,Scalable dynamic information flow tracking and its applications,2008
kuo jeffrey,morteza azad,Kinematics-Based Estimation of Contact Constraints Using Only Proprioception,2016
kuo jeffrey,sriraman tallam,Scalable dynamic information flow tracking and its applications,2008
kuo jeffrey,naresh marturi,Vision-Guided State Estimation and Control of Robotic Manipulators Which Lack Proprioceptive Sensors,2016
kuo jeffrey,neelam gupta,Scalable dynamic information flow tracking and its applications,2008
raffaella bernardi,desmond elliott,"Automatic Description Generation from Images: A Survey of Models, Datasets, and Evaluation Measures",2016
raffaella bernardi,raffaella bernardi,"Automatic Description Generation from Images: A Survey of Models, Datasets, and Evaluation Measures",2016
raffaella bernardi,frank keller,"Automatic Description Generation from Images: A Survey of Models, Datasets, and Evaluation Measures",2016
james bednar,christopher williams,Neural Maps: Their Function and Development,2016
james bednar,peter hancock,Similar neural adaptation mechanisms underlying face gender and tilt aftereffects,2011
christopher lucas,rosie aboody,Life History and Learning: Changes in cognitive flexibility and hypothesis search from childhood to adolescence to adulthood,2017
christopher lucas,pablo villagra,Human-like Function Learning and Transfer,2016
christopher lucas,nicolas collignon,Active Learning in Changing Environments,2016
christopher lucas,erik herbst,Investigating the Explore/Exploit Trade-off in Adult Causal Inferences,2017
christopher lucas,hoki fung,Life History and Learning: Changes in cognitive flexibility and hypothesis search from childhood to adolescence to adulthood,2017
christopher lucas,lori markson,The Child as Econometrician: A Rational Model of Preference Understanding in Children,2014
christopher lucas,katherine kimura,Causal learning across culture and socioeconomic status,2017
christopher lucas,stephanie denison,Learning to reason about desires: An infant training study,2015
christopher lucas,douglas sterling,Superspace extrapolation reveals inductive biases in function learning,2012
